language,lect,s_citation,m_citation,s_gloss,m_gloss,class,source,contributor,glottocode
Chechen,,bwot'a,,"hulk, giant; large, strong, aggressive or pushy man
",,J;J,,Johana Nichols,chec1245
Chechen,,juu,,"awl, skewer, stinger (of insect)",,J;J,,Johana Nichols,chec1245
Chechen,,woila,,"living quarters, place to live; residence, domicile",,J;J,,Johana Nichols,chec1245
Chechen,,xan,,time; age,,J;J,,Johana Nichols,chec1245
Chechen,,oemar,,"life, lifetime, lifespan",,J;J,,Johana Nichols,chec1245
Chechen,,peetar,,"apartment, furnished apartment",,J;J,,Johana Nichols,chec1245
Chechen,,naartol,,arch,,J;J,,Johana Nichols,chec1245
Chechen,,baga,,mouth,,J;J,,Johana Nichols,chec1245
Chechen,,loq'am,,fritter,,J;J,,Johana Nichols,chec1245
Chechen,,kurz,,ravioli (with meat),,J;J,,Johana Nichols,chec1245
Chechen,,garz / garza,,"pasta; spaghetti, vermicelli, macaroni",,J;J,,Johana Nichols,chec1245
Chechen,,siskal,,cornbread,,J;J,,Johana Nichols,chec1245
Chechen,,syylii~q'ig,,magpie (<spbeg>Pica pica<spend>),,J;J,,Johana Nichols,chec1245
Chechen,,pashbuq',,rabbit,,J;J,,Johana Nichols,chec1245
Chechen,,k'ald,,"cottage cheese, curds",,J;J,,Johana Nichols,chec1245
Chechen,,shura,,milk,,J;J,,Johana Nichols,chec1245
Chechen,,chuda,,"pastry or flatbread filled with ground meat
",,J;J,,Johana Nichols,chec1245
Chechen,,dolma,,"stuffed cabbage, dolma",,J;J,,Johana Nichols,chec1245
Chechen,,xorbaz,,watermelon,,J;J,,Johana Nichols,chec1245
Chechen,,paasta,,"melon, cantaloupe",,J;J,,Johana Nichols,chec1245
Chechen,,pamdor,,tomato,,J;J,,Johana Nichols,chec1245
Chechen,,naers,,cucumber,,J;J,,Johana Nichols,chec1245
Chechen,,ghaapaq,,pumpkin,,J;J,,Johana Nichols,chec1245
Chechen,,chaambuc,,parsley,,J;J,,Johana Nichols,chec1245
Chechen,,komar,,mulberry,,J;J,,Johana Nichols,chec1245
Chechen,,chyppalgash,,popcorn,,J;J,,Johana Nichols,chec1245
Chechen,,shaamali,,cantaloupe,,J;J,,Johana Nichols,chec1245
Chechen,,hwaechk'a,,"corn, ear of corn; maize",,J;J,,Johana Nichols,chec1245
Chechen,,burgat,,small watermelon,,J;J,,Johana Nichols,chec1245
Chechen,,gala,,"dumpling; lump (of earth, etc.)",,J;J,,Johana Nichols,chec1245
Chechen,,hwolt'am,,corn flour dumpling,,J;J,,Johana Nichols,chec1245
Chechen,,mohw,,"fat, lard",,J;J,,Johana Nichols,chec1245
Chechen,,maangal-komar,,blackberry,,J;J,,Johana Nichols,chec1245
Chechen,,maangal-xan,,"mowing, haymaking",,J;J,,Johana Nichols,chec1245
Chechen,,hwoonalla,,fat,,J;J,,Johana Nichols,chec1245
Chechen,,huma,,"thing, object",,J;J,,Johana Nichols,chec1245
Chechen,,ja'huma,,"meal, food",,J;J,,Johana Nichols,chec1245
Chechen,,c'e,,name,,J;J,,Johana Nichols,chec1245
Chechen,,daewak,,bone,,J;J,,Johana Nichols,chec1245
Chechen,,mas,,"feather, hair, down",,J;J,,Johana Nichols,chec1245
Chechen,,bugha,,bull,,J;J,,Johana Nichols,chec1245
Chechen,,saa,,"profit; use; outcome, result",,J;J,,Johana Nichols,chec1245
Chechen,,bun,,"hut, cabin",,J;J,,Johana Nichols,chec1245
Chechen,,ghum,,sand,,J;J,,Johana Nichols,chec1245
Chechen,,maarxa,,cloud; cataract (in eye),,J;J,,Johana Nichols,chec1245
Chechen,,zaama,,"time, period, age",,J;J,,Johana Nichols,chec1245
Chechen,,jis,,"frost, hoarfrost",,J;J,,Johana Nichols,chec1245
Chechen,,chan,,dust,,J;J,,Johana Nichols,chec1245
Chechen,,tq'ou,,slush,,J;J,,Johana Nichols,chec1245
Chechen,,tq'arshi,,"slush, mud, mire; muddy road, impassable road",,J;J,,Johana Nichols,chec1245
Chechen,,tq'ias,,lightning,,J;J,,Johana Nichols,chec1245
Chechen,,gheeli,,"cigarette, cigar, smoking material",,J;J,,Johana Nichols,chec1245
Chechen,,eechig,,metal object or tool; iron or steel implement ,,J;J,,Johana Nichols,chec1245
Chechen,,dechig,,"beam, log; firewood",,J;J,,Johana Nichols,chec1245
Chechen,,maarqal,,"concrete, cement, mortar",,J;J,,Johana Nichols,chec1245
Chechen,,noi,,"boat, vessel, craft",,J;J,,Johana Nichols,chec1245
Chechen,,ysang,,"cabin, shed",,J;J,,Johana Nichols,chec1245
Chechen,,lappagha,,"shack, shanty, cabin; temporary house",,J;J,,Johana Nichols,chec1245
Chechen,,shad,,whip,,J;J,,Johana Nichols,chec1245
Chechen,,abzaac,,paragraph,,J;J,,Johana Nichols,chec1245
Chechen,,aalu,,"flame, blaze; embers",,J;J,,Johana Nichols,chec1245
Chechen,,aaq'ari,,"plateau, tableland",,J;J,,Johana Nichols,chec1245
Chechen,,aasa,,"stripe, strip, band; zone; rein",,J;J,,Johana Nichols,chec1245
Chechen,,gyyrie,,"autumn, fall",,J;J,,Johana Nichols,chec1245
Chechen,,sema,,"axis, axle",,J;J,,Johana Nichols,chec1245
Chechen,,byrka,,"ball, football",,J;J,,Johana Nichols,chec1245
Chechen,,baanka,,"jar, can; tin (Brit.)",,J;J,,Johana Nichols,chec1245
Chechen,,ghum-aarie,,"desert, sandy desert",,J;J,,Johana Nichols,chec1245
Chechen,,jees-aarie,,"wasteland, barren land",,J;J,,Johana Nichols,chec1245
Chechen,,koll,,"bush, shrub; family, family tree, genus; cluster, clump",,J;J,,Johana Nichols,chec1245
Chechen,,aftoobas / axtoobas,,bus,,J;J,,Johana Nichols,chec1245
Chechen,,aftamaat,,"dispensing machine, ATM",,J;J,,Johana Nichols,chec1245
Chechen,,aaghaz,,spider species,,J;J,,Johana Nichols,chec1245
Chechen,,aaghuo,,"side, direction; page",,J;J,,Johana Nichols,chec1245
Chechen,,chopa,,"foam, suds",,J;J,,Johana Nichols,chec1245
Chechen,,chuwaanuo,,"bay, gulf",,J;J,,Johana Nichols,chec1245
Chechen,,ghairie,,island,,J;J,,Johana Nichols,chec1245
Chechen,,jist,,"edge; vicinity, region, environs",,J;J,,Johana Nichols,chec1245
Chechen,,xijist,,"bank, shore, beach; riverbank",,J;J,,Johana Nichols,chec1245
Chechen,,k'ac,,"frost, hoarfrost",,J;J,,Johana Nichols,chec1245
Chechen,,aima,,"deep place (in river), whirlpool",,J;J,,Johana Nichols,chec1245
Chechen,,aaqaruo,,"wild animal, beast, wild beast; savage, brute; animal",,J;J,,Johana Nichols,chec1245
Chechen,,eeqa,,"barrow, handbarrow",,J;J,,Johana Nichols,chec1245
Chechen,,arvaan,,metal band attaching tire to wheel,,J;J,,Johana Nichols,chec1245
Chechen,,arquo,,cord (to hold curtain shielding bride from view of wedding guests),,J;J,,Johana Nichols,chec1245
Chechen,,marmaw,,rhinoceros,,J;J,,Johana Nichols,chec1245
Chechen,,c'e,,fire,,J;J,,Johana Nichols,chec1245
Chechen,,vorda,,"cart, trailer",,J;J,,Johana Nichols,chec1245
Chechen,,goeza,,hitching post,,J;J,,Johana Nichols,chec1245
Chechen,,kohwar,,"grinder, mill, hand mill",,J;J,,Johana Nichols,chec1245
Chechen,,kurs,,"bunch, bundle, bouquet",,J;J,,Johana Nichols,chec1245
Chechen,,kurs,,academic level; class (in college),,J;J,,Johana Nichols,chec1245
Chechen,,munda,,"hump at nape of neck; scarecrow
",,J;J,,Johana Nichols,chec1245
Chechen,,ghudalq,,"carriage, wheelchair, small cart",,J;J,,Johana Nichols,chec1245
Chechen,,chaara,,"tub, washtub",,J;J,,Johana Nichols,chec1245
Chechen,,ghazh,,stick,,J;J,,Johana Nichols,chec1245
Chechen,,ghaala,,"city, town; castle, palace",,J;J,,Johana Nichols,chec1245
Chechen,,jurt,,"village, town",,J;J,,Johana Nichols,chec1245
Chechen,,azallie,,eternity without beginning,,J;J,,Johana Nichols,chec1245
Chechen,,akkaazi,,acacia,,J;J,,Johana Nichols,chec1245
Chechen,,waambar,,ginger,,J;J,,Johana Nichols,chec1245
Chechen,,zaila,,pan,,J;J,,Johana Nichols,chec1245
Chechen,,aax,,half,,J;J,,Johana Nichols,chec1245
Chechen,,aaxghairie,,peninsula,,J;J,,Johana Nichols,chec1245
Chechen,,ghulch,,"step, pace; unit of measure, cord (of wood)",,J;J,,Johana Nichols,chec1245
Chechen,,aaxghulch,,"half step, half pace (unit of measure); half cord (of wood)",,J;J,,Johana Nichols,chec1245
Chechen,,aaxliitar,,half a liter,,J;J,,Johana Nichols,chec1245
Chechen,,aaxchaakar,,"half a mile, half a kilometer",,J;J,,Johana Nichols,chec1245
Chechen,,aacha,,mineral deposit (e.g. in teakettle),,J;J,,Johana Nichols,chec1245
Chechen,,aelxa,,"sharpening stone, whetstone",,J;J,,Johana Nichols,chec1245
Chechen,,aersha,,"cubit, yard (measure of distance)",,J;J,,Johana Nichols,chec1245
Chechen,,zhwou,,hammer,,J;J,,Johana Nichols,chec1245
Chechen,,pistig,,"rammer, ram, beetle",,J;J,,Johana Nichols,chec1245
Chechen,,vaarzap,,sledgehammer,,J;J,,Johana Nichols,chec1245
Chechen,,vaaba,,lever; crowbar; sledgehammer,,J;J,,Johana Nichols,chec1245
Chechen,,hozh,,"beetle, pile driver; pack saddle
",,J;J,,Johana Nichols,chec1245
Chechen,,ziarzaq',,"lever; jack, lifting jack",,J;J,,Johana Nichols,chec1245
Chechen,,zwokberg,,"pick, pickaxe",,J;J,,Johana Nichols,chec1245
Chechen,,hwostamboaqqurg,,"nail puller
",,J;J,,Johana Nichols,chec1245
Chechen,,aasarxan,,"weeding, weeding time",,J;J,,Johana Nichols,chec1245
Chechen,,aataghi,,"river valley, river lowlands, flood plain",,J;J,,Johana Nichols,chec1245
Chechen,,gial,,"twist; fastening of something to a pole, trunk, etc. by twisting it into a wire around the pole",,J;J,,Johana Nichols,chec1245
Chechen,,baaba,,old woman; grandmother,,J;J,,Johana Nichols,chec1245
Chechen,,baazar,,"bazaar, market; crowd, noisy gathering",,J;J,,Johana Nichols,chec1245
Chechen,,baazha,,"rest for rifle, gun rest",,J;J,,Johana Nichols,chec1245
Chechen,,bairaq,,"flag, banner",,J;J,,Johana Nichols,chec1245
Chechen,,bait,,"line (of poetry), verse",,J;J,,Johana Nichols,chec1245
Chechen,,baaqqal,,"notions, small household goods, groceries; variety store, convenience store
",,J;J,,Johana Nichols,chec1245
Chechen,,baq'-akkaazi,,white acacia,,J;J,,Johana Nichols,chec1245
Chechen,,baq'ie,,"right side (of fabric); rule, regulation",,J;J,,Johana Nichols,chec1245
Chechen,,baq'uo,,"right, rights",,J;J,,Johana Nichols,chec1245
Chechen,,balba,,"thresher, threshing roller
",,J;J,,Johana Nichols,chec1245
Chechen,,bargal,,"lump of dirt, lump of mud (clinging to animal's fur)",,J;J,,Johana Nichols,chec1245
Chechen,,bargol,,"shackles, fetters ",,J;J,,Johana Nichols,chec1245
Chechen,,batar,,battery,,J;J,,Johana Nichols,chec1245
Chechen,,battam,,pitcher with large neck,,J;J,,Johana Nichols,chec1245
Chechen,,jyhw,,"end, terminus; beginning, headwaters",,J;J,,Johana Nichols,chec1245
Chechen,,jyhw,,face,,J;J,,Johana Nichols,chec1245
Chechen,,baank,,bank,,J;J,,Johana Nichols,chec1245
Chechen,,baehwa,,wooden shovel,,J;J,,Johana Nichols,chec1245
Chechen,,baashxalla,,"difference, distinction",,J;J,,Johana Nichols,chec1245
Chechen,,baelcha,,"handle, handlebar",,J;J,,Johana Nichols,chec1245
Chechen,,bial,,"shovel, spade",,J;J,,Johana Nichols,chec1245
Chechen,,berg,,hoof; lower card (from 2 to 6),,J;J,,Johana Nichols,chec1245
Chechen,,baaxtar-shiad,,whip made of braided leather straps,,J;J,,Johana Nichols,chec1245
Chechen,,biartig,,"window (e.g. of cashier); opening (of fireplace, tree hollow, sack, bag, etc.); upper part of boot ",,J;J,,Johana Nichols,chec1245
Chechen,,besni-daewak,,cheekbone,,J;J,,Johana Nichols,chec1245
Chechen,,bog,,"lump, bruise, swelling, tumor; bundle, clump",,J;J,,Johana Nichols,chec1245
Chechen,,niiga,,book,,J;J,,Johana Nichols,chec1245
Chechen,,vasxal,,"shelf, bench; perch (for birds)",,J;J,,Johana Nichols,chec1245
Chechen,,varq'-pwid,,frog species,,J;J,,Johana Nichols,chec1245
Chechen,,besni-aaghuo,,profile,,J;J,,Johana Nichols,chec1245
Chechen,,berch,,callus,,J;J,,Johana Nichols,chec1245
Chechen,,biaxkazluo,,"grounds, justification, excuse",,J;J,,Johana Nichols,chec1245
Chechen,,bilgaluo,,"notation, note, notice; mark, sign",,J;J,,Johana Nichols,chec1245
Chechen,,bilgazluo,,"indefiniteness, indeterminacy
",,J;J,,Johana Nichols,chec1245
Chechen,,kurshka,,"mug, cup",,J;J,,Johana Nichols,chec1245
Chechen,,pwiegha,," dishes, crockery; kitchen utensils",,J;J,,Johana Nichols,chec1245
Chechen,,ghummagh / ghumgha,,pitcher for washing hands,,J;J,,Johana Nichols,chec1245
Chechen,,eeq'a,,"griddle; tile, roofing tile
",,J;J,,Johana Nichols,chec1245
Chechen,,k'udal,,"water jug, large water pitcher",,J;J,,Johana Nichols,chec1245
Chechen,,gymalg,,pitcher for oil,,J;J,,Johana Nichols,chec1245
Chechen,,suriila,,"pitcher (ceramic with narrow neck, used for water)
",,J;J,,Johana Nichols,chec1245
Chechen,,juq'aralla,,society,,J;J,,Johana Nichols,chec1245
Chechen,,husam,,"home, dwelling; household",,J;J,,Johana Nichols,chec1245
Chechen,,bomba,,bomb,,J;J,,Johana Nichols,chec1245
Chechen,,borsh,,"young bull
",,J;J,,Johana Nichols,chec1245
Chechen,,bosbu'arg,,pimple,,J;J,,Johana Nichols,chec1245
Chechen,,bott,,"sheath, holster, case (for camera, glasses, etc.); husk (of corn); crown (dental)
",,J;J,,Johana Nichols,chec1245
Chechen,,buha,,owl,,J;J,,Johana Nichols,chec1245
Chechen,,buc-aarie,,"steppe, prairie, grassland",,J;J,,Johana Nichols,chec1245
Chechen,,byydig,,"soft part of bread (excluding the crust)
",,J;J,,Johana Nichols,chec1245
Chechen,,buunost,,"thighbone, femur; upper arm bone, humerus",,J;J,,Johana Nichols,chec1245
Chechen,,ch'uunost,,"tibia, fibula; lower leg bone",,J;J,,Johana Nichols,chec1245
Chechen,,buraak,,beet,,J;J,,Johana Nichols,chec1245
Chechen,,bursa,,bush or shrub species,,J;J,,Johana Nichols,chec1245
Chechen,,burch,,pepper,,J;J,,Johana Nichols,chec1245
Chechen,,shaaptal,,apricot,,J;J,,Johana Nichols,chec1245
Chechen,,hwormat,,pear variety,,J;J,,Johana Nichols,chec1245
Chechen,,cyyci,,chick,,J;J,,Johana Nichols,chec1245
Chechen,,zhargha,,"sow
",,J;J,,Johana Nichols,chec1245
Chechen,,butuolag,,"short, sturdy man
",,J;J,,Johana Nichols,chec1245
Chechen,,byka,,"pot, jug",,J;J,,Johana Nichols,chec1245
Chechen,,bycchalg,,"swelling, bump, lump",,J;J,,Johana Nichols,chec1245
Chechen,,bwar,,"glance, look, gaze, stare
",,J;J,,Johana Nichols,chec1245
Chechen,,bwaarlagha,,"illusion, apparition, specter, mirage, image",,J;J,,Johana Nichols,chec1245
Chechen,,bwaestie,,spring,,J;J,,Johana Nichols,chec1245
Chechen,,bwaeca,,signal or sign made with the eyes,,J;J,,Johana Nichols,chec1245
Chechen,,beeghluo / beeghaluo,,convenience,,J;J,,Johana Nichols,chec1245
Chechen,,bweezhuu,,spider species,,J;J,,Johana Nichols,chec1245
Chechen,,boba / bwoba,,"bogeyman, monster, fright
",,J;J,,Johana Nichols,chec1245
Chechen,,k'ieluo,,"underneath, under part; ambush",,J;J,,Johana Nichols,chec1245
Chechen,,viad,,arrowhead,,J;J,,Johana Nichols,chec1245
Chechen,,vilspiat,,bicycle; tricycle,,J;J,,Johana Nichols,chec1245
Chechen,,venaz,,"notch, incision; mark (on scale or gauge); blaze (on tree to mark trail) ",,J;J,,Johana Nichols,chec1245
Chechen,,veskiat,,tool for cutting strips (e.g. of leather),,J;J,,Johana Nichols,chec1245
Chechen,,vetchalg,,tick,,J;J,,Johana Nichols,chec1245
Chechen,,virqeela,,female donkey,,J;J,,Johana Nichols,chec1245
Chechen,,virniaxcha,,mushroom species,,J;J,,Johana Nichols,chec1245
Chechen,,gaazpiash,,gas stove,,J;J,,Johana Nichols,chec1245
Chechen,,gaazbirgha,,"gas pipe, gas line",,J;J,,Johana Nichols,chec1245
Chechen,,gaazturba,,"gas pipe, gas line",,J;J,,Johana Nichols,chec1245
Chechen,,gaazlarma,,"gas tank, gas reservoir ",,J;J,,Johana Nichols,chec1245
Chechen,,galmorzaghalla,,"divergence, discrepancy
",,J;J,,Johana Nichols,chec1245
Chechen,,gam,,"chaff, grit, fine sand, wood dust",,J;J,,Johana Nichols,chec1245
Chechen,,gaamuo,,"enmity, bad terms, unfriendly relationship, hostility
",,J;J,,Johana Nichols,chec1245
Chechen,,ge,,"span, unit of measure (from thumb to longest finger of extended hand)",,J;J,,Johana Nichols,chec1245
Chechen,,giba,,jug or pitcher with wide mouth,,J;J,,Johana Nichols,chec1245
Chechen,,gizhuu,,"unripe cucumber, immature cucumber; trifle, small thing ",,J;J,,Johana Nichols,chec1245
Chechen,,giizag,,"row, file, chain, line; sequence ",,J;J,,Johana Nichols,chec1245
Chechen,,gour-vorda,,horse-drawn cart,,J;J,,Johana Nichols,chec1245
Chechen,,guolan daewak,,"kneecap, patella",,J;J,,Johana Nichols,chec1245
Chechen,,guonaxie,,"vicinity, surroundings, environs, locality",,J;J,,Johana Nichols,chec1245
Chechen,,gorgam,,"rag, dusting cloth, cleaning cloth",,J;J,,Johana Nichols,chec1245
Chechen,,goriidoi'urg,,dragonfly,,J;J,,Johana Nichols,chec1245
Chechen,,guota,,"plow; plowing equipment; field, section (of land to be plowed)",,J;J,,Johana Nichols,chec1245
Chechen,,guzham,,crone,,J;J,,Johana Nichols,chec1245
Chechen,,gurma,,plow wheel ,,J;J,,Johana Nichols,chec1245
Chechen,,gybarchik,,"plow wheel
",,J;J,,Johana Nichols,chec1245
Chechen,,gyyrig,,"block, blockhead, block of wood",,J;J,,Johana Nichols,chec1245
Chechen,,gyla,,"pack, pack of dogs",,J;J,,Johana Nichols,chec1245
Chechen,,ghabuc,,"grass, herb; herbs",,J;J,,Johana Nichols,chec1245
Chechen,,ghaghal,,"matzo, flatbread; thin unleavened wheat bread",,J;J,,Johana Nichols,chec1245
Chechen,,ghaigha,,"sorrow, grief, sadness",,J;J,,Johana Nichols,chec1245
Chechen,,ghairaq,,"sandstone; coarse sandstone used for sharpening stones; whetstone, sharpening stone
",,J;J,,Johana Nichols,chec1245
Chechen,,aexkie,,"summer, summertime",,J;J,,Johana Nichols,chec1245
Chechen,,ghaalatuo,,"breach of etiquette, faux pas, social error",,J;J,,Johana Nichols,chec1245
Chechen,,ghaalatluo,,mistake,,J;J,,Johana Nichols,chec1245
Chechen,,ghaama,,blade (of knife); stack of three or four sheaves of grain,,J;J,,Johana Nichols,chec1245
Chechen,,ghamarpwaagal,,jerboa,,J;J,,Johana Nichols,chec1245
Chechen,,ghara,,noise ,,J;J,,Johana Nichols,chec1245
Chechen,,ghougha,,noise,,J;J,,Johana Nichols,chec1245
Chechen,,ghar-ghougha,,"noise, uproar, racket",,J;J,,Johana Nichols,chec1245
Chechen,,gheera,,"detachment, squadron, troop, platoon; band
",,J;J,,Johana Nichols,chec1245
Chechen,,ghir,,"layer of tar in lungs and windpipe of smoker; tar coughed up by smoker
",,J;J,,Johana Nichols,chec1245
Chechen,,ghirt,,"layer of dirt; peeling, peel; layer of mud on clothing ",,J;J,,Johana Nichols,chec1245
Chechen,,ghishluo,,"building, structure, edifice, superstructure",,J;J,,Johana Nichols,chec1245
Chechen,,ghoutal,,beshmet (traditional man's jacket),,J;J,,Johana Nichols,chec1245
Chechen,,ghola,,grip or small handpiece on scythe handle,,J;J,,Johana Nichols,chec1245
Chechen,,ghuoli,,"preferable, the better choice, the better one; improvement, betterment",,J;J,,Johana Nichols,chec1245
Chechen,,ghorz,,"lump, clod",,J;J,,Johana Nichols,chec1245
Chechen,,ghorzolg,,"lump, clod",,J;J,,Johana Nichols,chec1245
Chechen,,ghortuo,,"bulwark, support, prop, brace, strut; effort, exertion ",,J;J,,Johana Nichols,chec1245
Chechen,,ghortor,,"brace, strut, support ",,J;J,,Johana Nichols,chec1245
Chechen,,mwaeraguo,,"moment, instant",,J;J,,Johana Nichols,chec1245
Chechen,,ghundalghi,,bedbug (?),,J;J,,Johana Nichols,chec1245
Chechen,,ghundalghi,,"black elder, black elderberry",,J;J,,Johana Nichols,chec1245
Chechen,,ghuura,,powder horn,,J;J,,Johana Nichols,chec1245
Chechen,,daga,,axe handle,,J;J,,Johana Nichols,chec1245
Chechen,,daagarnig,,thermometer,,J;J,,Johana Nichols,chec1245
Chechen,,hwagh,,"envy, jealousy",,J;J,,Johana Nichols,chec1245
Chechen,,daaq'alg,,particle,,J;J,,Johana Nichols,chec1245
Chechen,,dalla,,"pancake or flat bread with filling, usually of lard with onion",,J;J,,Johana Nichols,chec1245
Chechen,,dahwar,,loom,,J;J,,Johana Nichols,chec1245
Chechen,,daettuuxarg,,oilcan,,J;J,,Johana Nichols,chec1245
Chechen,,daexnikiart,,"corral, stockyard, cattle pen, barnyard",,J;J,,Johana Nichols,chec1245
Chechen,,deeduo,,ladybug,,J;J,,Johana Nichols,chec1245
Chechen,,deq'idu'arg,,jerboa,,J;J,,Johana Nichols,chec1245
Chechen,,kyyra,,"churner, butter churner",,J;J,,Johana Nichols,chec1245
Chechen,,dialq'ie,,"noon, midday",,J;J,,Johana Nichols,chec1245
Chechen,,dialq'xan,,midday,,J;J,,Johana Nichols,chec1245
Chechen,,derdyllurg,,"reaper, reaping machine",,J;J,,Johana Nichols,chec1245
Chechen,,deerahw,,"cushion, upholstery;  cap nut (on end of axle to hold wheel on)
",,J;J,,Johana Nichols,chec1245
Chechen,,silaapachhwaalq,,"power
",,J;J,,Johana Nichols,chec1245
Chechen,,gular,,collection; set (e.g. of tools),,J;J,,Johana Nichols,chec1245
Chechen,,dexkiloecarg,,mousetrap,,J;J,,Johana Nichols,chec1245
Chechen,,diehwie,,"the far side, the other side",,J;J,,Johana Nichols,chec1245
Chechen,,desht'aehwie,,"postposition; afterword, epilogue",,J;J,,Johana Nichols,chec1245
Chechen,,deshhwaalxie,,"preposition; foreword, prologue",,J;J,,Johana Nichols,chec1245
Chechen,,divaan,,sofa,,J;J,,Johana Nichols,chec1245
Chechen,,omar,,"order, mail order",,J;J,,Johana Nichols,chec1245
Chechen,,dinbeq'a,,"colt (male), foal (male)
",,J;J,,Johana Nichols,chec1245
Chechen,,dinberg,,plantain (<spbeg>Plantago<spend> sp.),,J;J,,Johana Nichols,chec1245
Chechen,,dingad,,"weasel
",,J;J,,Johana Nichols,chec1245
Chechen,,dirsha,,"polled, dehorned, hornless
",,J;J,,Johana Nichols,chec1245
Chechen,,dirsh-gaaza,,"dehorned goat, hornless goat",,J;J,,Johana Nichols,chec1245
Chechen,,c'ie-komar,,"raspberry, red raspberry; mulberry",,J;J,,Johana Nichols,chec1245
Chechen,,k'udalg,,gooseberry,,J;J,,Johana Nichols,chec1245
Chechen,,dog-oila,,"mood; outlook, spirits, state of mind",,J;J,,Johana Nichols,chec1245
Chechen,,jainat'aehwie,,"degeneration, degenerate",,J;J,,Johana Nichols,chec1245
Chechen,,dodoaqqurg,,"clothes brush; tool for cleaning ears
",,J;J,,Johana Nichols,chec1245
Chechen,,dosbux,,"cutting area, woodcutting area, logging area (place or section of forest where wood is cut)
",,J;J,,Johana Nichols,chec1245
Chechen,,dyhwluo,,"obstacle, hindrance, opposition; counteraction",,J;J,,Johana Nichols,chec1245
Chechen,,joolajyhwig,,"muzzle (of gun), warhead (of missile, torpedo, etc.)
",,J;J,,Johana Nichols,chec1245
Chechen,,durtop,,multiple rocket launcher,,J;J,,Johana Nichols,chec1245
Chechen,,je'ara,,Thursday,,J;J,,Johana Nichols,chec1245
Chechen,,jetshura / jetta shura,,yogurt,,J;J,,Johana Nichols,chec1245
Chechen,,zhaghnaq,,bush species with small red berries,,J;J,,Johana Nichols,chec1245
Chechen,,zhantaati,,herb or grass species,,J;J,,Johana Nichols,chec1245
Chechen,,zhir,,"sawdust, chaff
",,J;J,,Johana Nichols,chec1245
Chechen,,zhut,,"flock (of birds)
",,J;J,,Johana Nichols,chec1245
Chechen,,zhyrg,,"honeycomb, unrefined beeswax; sediment remaining when lard is extracted
",,J;J,,Johana Nichols,chec1245
Chechen,,zhaakki / zhwaakki,,"checkers; band, gang",,J;J,,Johana Nichols,chec1245
Chechen,,zhwaamar,,frost on windowpane,,J;J,,Johana Nichols,chec1245
Chechen,,zhwaara,,cross; clubs (in cards); gills ,,J;J,,Johana Nichols,chec1245
Chechen,,zhaeuni / zhwouni,,"root crop, root vegetable
",,J;J,,Johana Nichols,chec1245
Chechen,,zhwozh,,"lard, internal fat (of livestock)
",,J;J,,Johana Nichols,chec1245
Chechen,,zhwolam,,"bushes, brush, deadwood, windfallen branches",,J;J,,Johana Nichols,chec1245
Chechen,,zhwormak,,strap (of leather); sling (weapon),,J;J,,Johana Nichols,chec1245
Chechen,,zhwuuga,,"cluster, pile, clump; knot, small group (of people)",,J;J,,Johana Nichols,chec1245
Chechen,,zaabar,,"joke; decoration, decorative carving on doorframe or windowframe",,J;J,,Johana Nichols,chec1245
Chechen,,zaezga,,"frypan, frying pan, skillet",,J;J,,Johana Nichols,chec1245
Chechen,,zaelgha,,"frypan, frying pan, skillet",,J;J,,Johana Nichols,chec1245
Chechen,,zu,,hedgehog,,J;J,,Johana Nichols,chec1245
Chechen,,zygalg,,"bump (e.g. in goose bumps); growth bud (on plant), cleat (on shoe), small pine cone; bud, shoot; knot (in wood)
",,J;J,,Johana Nichols,chec1245
Chechen,,zwaarazuq',,"lever; packed snow on hoofs of animals
",,J;J,,Johana Nichols,chec1245
Chechen,,zwee,,chain; connection; telegraph,,J;J,,Johana Nichols,chec1245
Chechen,,zwiidig,,"eye (of potato); green shoot of onion; shoot, growth bud
",,J;J,,Johana Nichols,chec1245
Chechen,,zwiimarg,,"scarecrow
",,J;J,,Johana Nichols,chec1245
Chechen,,zwok,,"beak, bill; hammer (of gun)",,J;J,,Johana Nichols,chec1245
Chechen,,zwoemalg,,scarecrow,,J;J,,Johana Nichols,chec1245
Chechen,,zwuuga,,wasp,,J;J,,Johana Nichols,chec1245
Chechen,,izhuu,,"prey; nourishment, food
",,J;J,,Johana Nichols,chec1245
Chechen,,indaastri,,industry,,J;J,,Johana Nichols,chec1245
Chechen,,inkarluo,,"denial, rejection
",,J;J,,Johana Nichols,chec1245
Chechen,,irghuu,,"sturgeon
",,J;J,,Johana Nichols,chec1245
Chechen,,irxie,,"slope, incline, rise, upgrade
",,J;J,,Johana Nichols,chec1245
Chechen,,iskaertik,,abomasum (fourth stomach of ruminant animal),,J;J,,Johana Nichols,chec1245
Chechen,,iskogberg,,crab,,J;J,,Johana Nichols,chec1245
Chechen,,ishar,,gesture,,J;J,,Johana Nichols,chec1245
Chechen,,ichmik,,"saddlecloth, sweatcloth",,J;J,,Johana Nichols,chec1245
Chechen,,jiz,,pestle; pistil,,J;J,,Johana Nichols,chec1245
Chechen,,jilbazghaala,,mirage,,J;J,,Johana Nichols,chec1245
Chechen,,jilbazk'udal,,weed species,,J;J,,Johana Nichols,chec1245
Chechen,,jilgha,,tree species,,J;J,,Johana Nichols,chec1245
Chechen,,lippar,,fragrant herb species,,J;J,,Johana Nichols,chec1245
